City,State,Latitude,Longitude,AverageSalary,Federal Tax,State Tax,FICA,Car Payment,Car Insurance,Healthcare,Distance (miles),Commute Miles,Gas Cost,Net Pay
Middleport,PA,40.7278,-76.0868,88100,0,0,0,0,0,0,0,0,0,0
Startex,SC,34.9305,-82.0942,53646,0,0,0,0,0,0,0,0,0,0
Monroe,SD,43.4865,-97.2166,84696,0,0,0,0,0,0,0,0,0,0
Warner,SD,45.3252,-98.4952,82967,0,0,0,0,0,0,0,0,0,0
Rico,CO,37.6891,-108.0316,68340,0,0,0,0,0,0,0,0,0,0
Cupertino,CA,37.3168,-122.0466,46469,0,0,0,0,0,0,0,0,0,0
Greenwood,AR,35.2134,-94.2408,48210,0,0,0,0,0,0,0,0,0,0
Deweese,NE,40.3547,-98.1392,79621,0,0,0,0,0,0,0,0,0,0
Aspinwall,PA,40.4929,-79.9037,98830,0,0,0,0,0,0,0,0,0,0
Citrus Heights,CA,38.6948,-121.288,77080,0,0,0,0,0,0,0,0,0,0
Marion Heights,PA,40.8036,-76.4643,86972,0,0,0,0,0,0,0,0,0,0
Trout,LA,31.6967,-92.1797,108922,0,0,0,0,0,0,0,0,0,0
Southgate,KY,39.0631,-84.4715,115956,0,0,0,0,0,0,0,0,0,0
Central,TN,36.3289,-82.294,75198,0,0,0,0,0,0,0,0,0,0
Mahinahina,HI,20.954,-156.6564,110246,0,0,0,0,0,0,0,0,0,0
Walnut Grove,TN,36.489,-86.6057,97899,0,0,0,0,0,0,0,0,0,0
Port Ewen,NY,41.9042,-73.9778,52397,0,0,0,0,0,0,0,0,0,0
White Springs,FL,30.3317,-82.7562,64061,0,0,0,0,0,0,0,0,0,0
Burlingame,CA,37.5859,-122.3667,61563,0,0,0,0,0,0,0,0,0,0
Westbury,NY,40.7599,-73.5891,83056,0,0,0,0,0,0,0,0,0,0
Reading,MI,41.8396,-84.7478,102798,0,0,0,0,0,0,0,0,0,0
Calhoun,TN,35.2993,-84.7472,56611,0,0,0,0,0,0,0,0,0,0
Cream Ridge,NJ,40.1326,-74.5348,116226,0,0,0,0,0,0,0,0,0,0
Hustler,WI,43.8773,-90.2658,91580,0,0,0,0,0,0,0,0,0,0
Harding Gill Tract,TX,26.4284,-98.0154,76742,0,0,0,0,0,0,0,0,0,0
Blackhawk,SD,44.1514,-103.334,70020,0,0,0,0,0,0,0,0,0,0
Sardis City,AL,34.1749,-86.1125,42837,0,0,0,0,0,0,0,0,0,0
Rosalia,KS,37.8158,-96.625,114869,0,0,0,0,0,0,0,0,0,0
Rhodhiss,NC,35.7684,-81.4312,82369,0,0,0,0,0,0,0,0,0,0
Muscoy,CA,34.1552,-117.3477,81520,0,0,0,0,0,0,0,0,0,0
Allendale,IL,38.5276,-87.7103,117972,0,0,0,0,0,0,0,0,0,0
Crofton,NE,42.7315,-97.4986,90119,0,0,0,0,0,0,0,0,0,0
Elkhorn City,KY,37.3202,-82.3522,92494,0,0,0,0,0,0,0,0,0,0
Hunnewell,MO,39.6679,-91.8588,78245,0,0,0,0,0,0,0,0,0,0
Catlett,VA,38.654,-77.637,82495,0,0,0,0,0,0,0,0,0,0
Pontiac,MO,36.5165,-92.6037,101666,0,0,0,0,0,0,0,0,0,0
Madrid,NE,40.8525,-101.5278,74319,0,0,0,0,0,0,0,0,0,0
Eureka,MO,38.5004,-90.6491,116221,0,0,0,0,0,0,0,0,0,0
Grosse Pointe Farms,MI,42.4068,-82.8993,73722,0,0,0,0,0,0,0,0,0,0
Loyola,CA,37.3503,-122.0979,61630,0,0,0,0,0,0,0,0,0,0
Hepler,KS,37.6637,-94.9697,113366,0,0,0,0,0,0,0,0,0,0
Cottonwood Falls,KS,38.3686,-96.5425,69369,0,0,0,0,0,0,0,0,0,0
Village of Oak Creek,AZ,34.7813,-111.7606,104173,0,0,0,0,0,0,0,0,0,0
Centerville,MT,47.3844,-111.1432,84687,0,0,0,0,0,0,0,0,0,0
Limestone Creek,FL,26.9432,-80.1407,92882,0,0,0,0,0,0,0,0,0,0
Sleepy Hollow,NY,41.0936,-73.8722,75436,0,0,0,0,0,0,0,0,0,0
North Hornell,NY,42.3453,-77.6605,81098,0,0,0,0,0,0,0,0,0,0
Dania Beach,FL,26.0593,-80.1637,64860,0,0,0,0,0,0,0,0,0,0
Salem,IL,38.6279,-88.9591,94383,0,0,0,0,0,0,0,0,0,0
Harwood,ND,46.9762,-96.8802,41567,0,0,0,0,0,0,0,0,0,0
Aubrey,AR,34.7197,-90.8975,104817,0,0,0,0,0,0,0,0,0,0
Mineral Wells,TX,32.8169,-98.0776,70373,0,0,0,0,0,0,0,0,0,0
Dane,WI,43.2497,-89.4993,50051,0,0,0,0,0,0,0,0,0,0
Bellmont,IL,38.383,-87.9106,87182,0,0,0,0,0,0,0,0,0,0
Butlerville,OH,39.3014,-84.0906,48012,0,0,0,0,0,0,0,0,0,0
Nankin,OH,40.914,-82.2856,93821,0,0,0,0,0,0,0,0,0,0
Lansing,KS,39.2428,-94.8972,75531,0,0,0,0,0,0,0,0,0,0
Utica,SD,42.981,-97.4967,113564,0,0,0,0,0,0,0,0,0,0
King City,MO,40.0505,-94.5252,90998,0,0,0,0,0,0,0,0,0,0
Chisana,AK,62.0946,-142.034,84223,0,0,0,0,0,0,0,0,0,0
Johnston City,IL,37.8214,-88.929,94437,0,0,0,0,0,0,0,0,0,0
Quaker City,OH,39.9697,-81.2973,83374,0,0,0,0,0,0,0,0,0,0
Acalanes Ridge,CA,37.9046,-122.0786,59929,0,0,0,0,0,0,0,0,0,0
Herndon,KS,39.9092,-100.7865,71989,0,0,0,0,0,0,0,0,0,0
Candy Kitchen,NM,34.912,-108.4929,117764,0,0,0,0,0,0,0,0,0,0
Cotton Valley,LA,32.8135,-93.4228,74477,0,0,0,0,0,0,0,0,0,0
Valdez,AK,61.0963,-146.2596,107194,0,0,0,0,0,0,0,0,0,0
Williams,SC,33.0341,-80.8428,119429,0,0,0,0,0,0,0,0,0,0
Mendeltna,AK,62.1359,-146.5388,40334,0,0,0,0,0,0,0,0,0,0
Parkersburg,IA,42.5739,-92.7785,73431,0,0,0,0,0,0,0,0,0,0
Spurgeon,TN,36.443,-82.4621,51767,0,0,0,0,0,0,0,0,0,0
Calcium,NY,44.0401,-75.8468,85679,0,0,0,0,0,0,0,0,0,0
Cove Neck,NY,40.884,-73.5002,50112,0,0,0,0,0,0,0,0,0,0
Apalachin,NY,42.0639,-76.1567,107696,0,0,0,0,0,0,0,0,0,0
Lambs Grove,IA,41.7007,-93.0793,74047,0,0,0,0,0,0,0,0,0,0
Eagle,WI,42.879,-88.4697,99030,0,0,0,0,0,0,0,0,0,0
Sabinal,TX,29.3214,-99.4696,85706,0,0,0,0,0,0,0,0,0,0
Roslyn Estates,NY,40.7937,-73.6612,95735,0,0,0,0,0,0,0,0,0,0
Lake Murray of Richland,SC,34.1209,-81.2653,68926,0,0,0,0,0,0,0,0,0,0
Hosmer,SD,45.5788,-99.4736,100874,0,0,0,0,0,0,0,0,0,0
Gillisonville,SC,32.6116,-81.0001,67572,0,0,0,0,0,0,0,0,0,0
Oxford,NC,36.3155,-78.5848,116537,0,0,0,0,0,0,0,0,0,0
St. Martin,MN,45.5028,-94.6676,102740,0,0,0,0,0,0,0,0,0,0
Sycamore,OK,36.399,-94.7149,79583,0,0,0,0,0,0,0,0,0,0
Lime Ridge,PA,41.024,-76.3504,116681,0,0,0,0,0,0,0,0,0,0
One Loudoun,VA,39.0505,-77.456,54728,0,0,0,0,0,0,0,0,0,0
Brockway,MT,47.2992,-105.7645,59371,0,0,0,0,0,0,0,0,0,0
Pleasant Hope,MO,37.465,-93.2743,107857,0,0,0,0,0,0,0,0,0,0
Breaux Bridge,LA,30.2829,-91.9043,113922,0,0,0,0,0,0,0,0,0,0
Canaan,IN,38.8661,-85.2996,54929,0,0,0,0,0,0,0,0,0,0
Jonesboro,IN,40.4797,-85.6304,68004,0,0,0,0,0,0,0,0,0,0
Hendersonville,TN,36.3063,-86.5997,52910,0,0,0,0,0,0,0,0,0,0
Donnelly,MN,45.6895,-96.0143,42478,0,0,0,0,0,0,0,0,0,0
Gonvick,MN,47.7391,-95.5125,74902,0,0,0,0,0,0,0,0,0,0
West Wyomissing,PA,40.3222,-75.995,96131,0,0,0,0,0,0,0,0,0,0
Smithwick,SD,43.2976,-103.2163,98704,0,0,0,0,0,0,0,0,0,0
Oakville,IA,41.0977,-91.0436,119889,0,0,0,0,0,0,0,0,0,0
Mount Rainier,MD,38.9423,-76.9645,77952,0,0,0,0,0,0,0,0,0,0
Denio,NV,41.9888,-118.6375,96754,0,0,0,0,0,0,0,0,0,0
Carrollton,IL,39.2948,-90.4062,68393,0,0,0,0,0,0,0,0,0,0
Philadelphia,PA,40.0077,-75.1339,84131,0,0,0,0,0,0,0,0,0,0
Harrisville,PA,41.1365,-80.0105,51377,0,0,0,0,0,0,0,0,0,0
White Oak,MO,36.3299,-90.0276,116303,0,0,0,0,0,0,0,0,0,0
Bennington,OK,34.0038,-96.0376,75751,0,0,0,0,0,0,0,0,0,0
Central City,SD,44.3685,-103.7706,110691,0,0,0,0,0,0,0,0,0,0
Misenheimer,NC,35.4819,-80.287,93266,0,0,0,0,0,0,0,0,0,0
Breñas,PR,18.4734,-66.3346,62606,0,0,0,0,0,0,0,0,0,0
Seven Fields,PA,40.6868,-80.0638,119915,0,0,0,0,0,0,0,0,0,0
Covington,IN,40.1408,-87.3917,111574,0,0,0,0,0,0,0,0,0,0
Brooklyn Heights,MO,37.1694,-94.3856,87674,0,0,0,0,0,0,0,0,0,0
Warroad,MN,48.9168,-95.3271,43679,0,0,0,0,0,0,0,0,0,0
Leonard,OK,35.9228,-95.801,94325,0,0,0,0,0,0,0,0,0,0
Keego Harbor,MI,42.6088,-83.3442,77763,0,0,0,0,0,0,0,0,0,0
North Platte,NE,41.1263,-100.7641,87864,0,0,0,0,0,0,0,0,0,0
Winona,MO,37.0042,-91.327,96305,0,0,0,0,0,0,0,0,0,0
Bayside Gardens,OR,45.7143,-123.9165,54751,0,0,0,0,0,0,0,0,0,0
Antimony,UT,38.103,-111.9823,86794,0,0,0,0,0,0,0,0,0,0
Glacier View,AK,61.8511,-147.7764,73375,0,0,0,0,0,0,0,0,0,0
Corrales,NM,35.2366,-106.6191,89422,0,0,0,0,0,0,0,0,0,0
Enemy Swim,SD,45.4319,-97.2868,96045,0,0,0,0,0,0,0,0,0,0
Advance,IN,39.9956,-86.6199,75516,0,0,0,0,0,0,0,0,0,0
Afton,VA,38.0266,-78.8357,79441,0,0,0,0,0,0,0,0,0,0
Yardville,NJ,40.1849,-74.6604,56766,0,0,0,0,0,0,0,0,0,0
Girard,OH,41.1665,-80.6963,107753,0,0,0,0,0,0,0,0,0,0
Fall River Mills,CA,41.0069,-121.4401,53677,0,0,0,0,0,0,0,0,0,0
Meadow Glade,WA,45.7524,-122.5615,54440,0,0,0,0,0,0,0,0,0,0
Bladenboro,NC,34.5407,-78.795,93767,0,0,0,0,0,0,0,0,0,0
Lake Heritage,PA,39.8098,-77.1854,76135,0,0,0,0,0,0,0,0,0,0
North Bend,OH,39.1505,-84.7405,43970,0,0,0,0,0,0,0,0,0,0
Whigham,GA,30.8845,-84.3247,70269,0,0,0,0,0,0,0,0,0,0
Mount Pleasant,MS,34.954,-89.5256,94235,0,0,0,0,0,0,0,0,0,0
Alba,PA,41.7059,-76.8277,69811,0,0,0,0,0,0,0,0,0,0
Clarendon,TX,34.9366,-100.8918,118610,0,0,0,0,0,0,0,0,0,0
Brookside,DE,39.6665,-75.7152,54376,0,0,0,0,0,0,0,0,0,0
Brookings,OR,42.0697,-124.3002,85039,0,0,0,0,0,0,0,0,0,0
Raleigh,NC,35.8324,-78.6429,107121,0,0,0,0,0,0,0,0,0,0
Oak Harbor,OH,41.5121,-83.1424,57500,0,0,0,0,0,0,0,0,0,0
Ohioville,PA,40.6872,-80.4783,85784,0,0,0,0,0,0,0,0,0,0
Gurley,NE,41.3214,-102.9745,98956,0,0,0,0,0,0,0,0,0,0
Annapolis,MD,38.9706,-76.5047,78243,0,0,0,0,0,0,0,0,0,0
Henry Fork,VA,36.9679,-79.871,98185,0,0,0,0,0,0,0,0,0,0
Stuttgart,KS,39.7995,-99.4546,44332,0,0,0,0,0,0,0,0,0,0
Bethel Springs,TN,35.2342,-88.6131,111739,0,0,0,0,0,0,0,0,0,0
Gladeview,FL,25.8395,-80.2368,119674,0,0,0,0,0,0,0,0,0,0
Zeba,MI,46.7928,-88.4133,78057,0,0,0,0,0,0,0,0,0,0
Valley Park,MO,38.5513,-90.4923,88664,0,0,0,0,0,0,0,0,0,0
Park City,KY,37.0934,-86.0486,84590,0,0,0,0,0,0,0,0,0,0
Norge,OK,34.9888,-97.9941,58993,0,0,0,0,0,0,0,0,0,0
Heckscherville,PA,40.721,-76.2669,59703,0,0,0,0,0,0,0,0,0,0
Dundee,NY,42.5236,-76.9775,49915,0,0,0,0,0,0,0,0,0,0
Newcastle,NE,42.6524,-96.874,67563,0,0,0,0,0,0,0,0,0,0
Kaskaskia,IL,37.9213,-89.9163,41613,0,0,0,0,0,0,0,0,0,0
Attapulgus,GA,30.7495,-84.4839,92147,0,0,0,0,0,0,0,0,0,0
Valinda,CA,34.04,-117.93,110017,0,0,0,0,0,0,0,0,0,0
Thayer,IN,41.1734,-87.3336,61021,0,0,0,0,0,0,0,0,0,0
Ocean Isle Beach,NC,33.9011,-78.4393,88503,0,0,0,0,0,0,0,0,0,0
Lakeshore,LA,32.535,-92.0328,54648,0,0,0,0,0,0,0,0,0,0
Kramer,NE,40.5913,-96.8734,114186,0,0,0,0,0,0,0,0,0,0
Quinter,KS,39.0666,-100.2347,59984,0,0,0,0,0,0,0,0,0,0
South Toledo Bend,TX,31.1568,-93.6074,101800,0,0,0,0,0,0,0,0,0,0
Taylorsville,MS,31.8322,-89.4342,80935,0,0,0,0,0,0,0,0,0,0
Rosebud,PA,40.7542,-78.5414,88196,0,0,0,0,0,0,0,0,0,0
Birdseye,IN,38.3149,-86.6961,103872,0,0,0,0,0,0,0,0,0,0
Lake Gogebic,MI,46.5719,-89.6212,116653,0,0,0,0,0,0,0,0,0,0
Beallsville,OH,39.8489,-81.0354,64698,0,0,0,0,0,0,0,0,0,0
Genoa,NV,39.0256,-119.8309,110366,0,0,0,0,0,0,0,0,0,0
Luna,NM,33.8181,-108.9435,66453,0,0,0,0,0,0,0,0,0,0
Chicopee,MA,42.1764,-72.5719,81832,0,0,0,0,0,0,0,0,0,0
Maurice,IA,42.9664,-96.1824,78639,0,0,0,0,0,0,0,0,0,0
University of California-Merced,CA,37.3666,-120.4192,47551,0,0,0,0,0,0,0,0,0,0
Crescent City,CA,41.7728,-124.1902,61029,0,0,0,0,0,0,0,0,0,0
Preston,ID,42.0989,-111.8802,59385,0,0,0,0,0,0,0,0,0,0
Rutland,IA,42.7614,-94.2952,73410,0,0,0,0,0,0,0,0,0,0
Lumberton,NC,34.6312,-79.0186,54226,0,0,0,0,0,0,0,0,0,0
Montpelier,VT,44.2659,-72.5717,71980,0,0,0,0,0,0,0,0,0,0
Victor,IA,41.7306,-92.2949,101700,0,0,0,0,0,0,0,0,0,0
Bairdstown,OH,41.1712,-83.6073,86132,0,0,0,0,0,0,0,0,0,0
Herrin,IL,37.7983,-89.0305,103069,0,0,0,0,0,0,0,0,0,0
Hooker,OK,36.8613,-101.2162,61352,0,0,0,0,0,0,0,0,0,0
Edgewood,IL,38.9222,-88.664,55569,0,0,0,0,0,0,0,0,0,0
Egypt,AL,34.076,-86.1651,95723,0,0,0,0,0,0,0,0,0,0
Bristol,VA,36.6181,-82.1604,53230,0,0,0,0,0,0,0,0,0,0
Walnut Grove,MO,37.4113,-93.548,81430,0,0,0,0,0,0,0,0,0,0
Lexington,TN,35.6618,-88.3944,72443,0,0,0,0,0,0,0,0,0,0
Raymond,IA,42.4694,-92.2297,102624,0,0,0,0,0,0,0,0,0,0
Windsor,NJ,40.2465,-74.5814,110889,0,0,0,0,0,0,0,0,0,0
Oak Grove,MN,45.3409,-93.3264,71480,0,0,0,0,0,0,0,0,0,0
Newport,TN,35.9617,-83.1976,75081,0,0,0,0,0,0,0,0,0,0
Belleville,MI,42.2022,-83.4839,50619,0,0,0,0,0,0,0,0,0,0
Birch Hill,WI,46.5209,-90.5555,72059,0,0,0,0,0,0,0,0,0,0
Max,NE,40.1143,-101.4045,64265,0,0,0,0,0,0,0,0,0,0
Taylor Landing,TX,29.8641,-94.1348,68754,0,0,0,0,0,0,0,0,0,0
Edmond,OK,35.6689,-97.416,112936,0,0,0,0,0,0,0,0,0,0
Westphalia,IA,41.7192,-95.3937,83906,0,0,0,0,0,0,0,0,0,0
Chamberlayne,VA,37.628,-77.4288,67445,0,0,0,0,0,0,0,0,0,0
Maple Heights,OH,41.4094,-81.5625,60103,0,0,0,0,0,0,0,0,0,0
Amador Pines,CA,38.4896,-120.5333,80880,0,0,0,0,0,0,0,0,0,0
Merton,WI,43.1416,-88.3082,117514,0,0,0,0,0,0,0,0,0,0
McEwen,TN,36.1099,-87.6355,106126,0,0,0,0,0,0,0,0,0,0
Great Notch,NJ,40.8705,-74.2084,43293,0,0,0,0,0,0,0,0,0,0
Rush Hill,MO,39.2104,-91.7246,79367,0,0,0,0,0,0,0,0,0,0
Antelope Hills,WY,43.0813,-106.3117,71461,0,0,0,0,0,0,0,0,0,0
Eugene,MO,38.3547,-92.4031,50879,0,0,0,0,0,0,0,0,0,0
Oroville,WA,48.9419,-119.4305,112805,0,0,0,0,0,0,0,0,0,0
Racine,WV,38.1398,-81.654,89641,0,0,0,0,0,0,0,0,0,0
Carlock,IL,40.5835,-89.1288,110345,0,0,0,0,0,0,0,0,0,0
Geneva,OH,41.8007,-80.9461,80860,0,0,0,0,0,0,0,0,0,0
Bald Knob,AR,35.3123,-91.5709,112010,0,0,0,0,0,0,0,0,0,0
Hatch,NM,32.6663,-107.1644,103379,0,0,0,0,0,0,0,0,0,0
Gregory,OK,36.1697,-95.5741,79601,0,0,0,0,0,0,0,0,0,0
Forsyth,GA,33.0352,-83.939,50750,0,0,0,0,0,0,0,0,0,0
Bothell,WA,47.7735,-122.2044,116589,0,0,0,0,0,0,0,0,0,0
McLeansville,NC,36.1045,-79.6554,89490,0,0,0,0,0,0,0,0,0,0
Sewall's Point,FL,27.1971,-80.1982,73649,0,0,0,0,0,0,0,0,0,0
Palermo,NJ,39.2333,-74.6859,117034,0,0,0,0,0,0,0,0,0,0
Leola,AR,34.17,-92.5914,92123,0,0,0,0,0,0,0,0,0,0
Northdale,FL,28.1058,-82.5263,48927,0,0,0,0,0,0,0,0,0,0
West Wildwood,NJ,39.0006,-74.8233,60064,0,0,0,0,0,0,0,0,0,0
Spencer,WI,44.7544,-90.2983,94774,0,0,0,0,0,0,0,0,0,0
Manchester,KY,37.1464,-83.7635,106351,0,0,0,0,0,0,0,0,0,0
Inyokern,CA,35.6546,-117.8213,69024,0,0,0,0,0,0,0,0,0,0
Fayette City,PA,40.1008,-79.8387,63581,0,0,0,0,0,0,0,0,0,0
Lincoln Village,CA,38.0054,-121.334,78192,0,0,0,0,0,0,0,0,0,0
Moscow,OH,38.8601,-84.2281,43964,0,0,0,0,0,0,0,0,0,0
League City,TX,29.4874,-95.1087,69124,0,0,0,0,0,0,0,0,0,0
Stirling,NJ,40.6782,-74.4936,67588,0,0,0,0,0,0,0,0,0,0
Evansville,IL,38.0889,-89.9322,100683,0,0,0,0,0,0,0,0,0,0
Andrews,NC,35.1994,-83.8262,58932,0,0,0,0,0,0,0,0,0,0
Deaver,WY,44.889,-108.5961,56411,0,0,0,0,0,0,0,0,0,0
Easton,PA,40.6858,-75.2209,90069,0,0,0,0,0,0,0,0,0,0
Big Point,MS,30.5905,-88.4846,102881,0,0,0,0,0,0,0,0,0,0
Rutherford College,NC,35.7514,-81.527,117761,0,0,0,0,0,0,0,0,0,0
Grandview,OH,39.1923,-84.7244,69945,0,0,0,0,0,0,0,0,0,0
Sunsites,AZ,31.941,-109.8394,99912,0,0,0,0,0,0,0,0,0,0
Emmet,NE,42.4757,-98.8093,46889,0,0,0,0,0,0,0,0,0,0
Hudson,KS,38.1049,-98.6609,47413,0,0,0,0,0,0,0,0,0,0
Fall City,WA,47.5717,-121.9133,105930,0,0,0,0,0,0,0,0,0,0
Grayling,MI,44.6566,-84.7091,111303,0,0,0,0,0,0,0,0,0,0
Palestine,AR,34.9696,-90.9068,116970,0,0,0,0,0,0,0,0,0,0
Independence,KS,37.2119,-95.7327,65105,0,0,0,0,0,0,0,0,0,0
Reader,AR,33.7518,-93.1009,98277,0,0,0,0,0,0,0,0,0,0
Midland,LA,30.1805,-92.5014,93537,0,0,0,0,0,0,0,0,0,0
Coram,MT,48.4306,-114.0444,109814,0,0,0,0,0,0,0,0,0,0
Allentown,FL,30.7745,-87.0822,114236,0,0,0,0,0,0,0,0,0,0
Bethany Beach,DE,38.5391,-75.066,53869,0,0,0,0,0,0,0,0,0,0
Reading,KS,38.5192,-95.9574,60936,0,0,0,0,0,0,0,0,0,0
Lone Wolf,OK,34.9904,-99.2456,53706,0,0,0,0,0,0,0,0,0,0
Edgington,IL,41.3869,-90.7637,89339,0,0,0,0,0,0,0,0,0,0
Breda,IA,42.184,-94.975,88266,0,0,0,0,0,0,0,0,0,0
Madison,WI,43.0822,-89.393,104505,0,0,0,0,0,0,0,0,0,0
New Washington,IN,38.5656,-85.5461,116821,0,0,0,0,0,0,0,0,0,0
Eureka,SD,45.7707,-99.6207,53317,0,0,0,0,0,0,0,0,0,0
Goodman,WI,45.623,-88.3518,87865,0,0,0,0,0,0,0,0,0,0
Metcalfe,MS,33.4505,-91.0018,42665,0,0,0,0,0,0,0,0,0,0
Garland,UT,41.7362,-112.1627,82623,0,0,0,0,0,0,0,0,0,0
Winters,TX,31.9564,-99.9292,72875,0,0,0,0,0,0,0,0,0,0
Glendora,CA,34.1449,-117.8467,59029,0,0,0,0,0,0,0,0,0,0
Holladay,TN,35.872,-88.1449,48867,0,0,0,0,0,0,0,0,0,0
Ellison Bay,WI,45.2551,-87.0729,99278,0,0,0,0,0,0,0,0,0,0
Rudyard,MT,48.5599,-110.55,111473,0,0,0,0,0,0,0,0,0,0
Mission,OR,45.6586,-118.6655,51230,0,0,0,0,0,0,0,0,0,0
Falling Spring,WV,37.9926,-80.3576,82285,0,0,0,0,0,0,0,0,0,0
Cornell,WI,45.1632,-91.1497,49711,0,0,0,0,0,0,0,0,0,0
Buena Vista,CO,38.8319,-106.1387,86874,0,0,0,0,0,0,0,0,0,0
Red Creek,NY,43.2488,-76.7225,54066,0,0,0,0,0,0,0,0,0,0
Cedar Fort,UT,40.3414,-112.1086,78891,0,0,0,0,0,0,0,0,0,0
Navarre,FL,30.4174,-86.8907,72921,0,0,0,0,0,0,0,0,0,0
De Borgia,MT,47.3701,-115.3211,72719,0,0,0,0,0,0,0,0,0,0
Greenlawn,NY,40.8632,-73.3646,115749,0,0,0,0,0,0,0,0,0,0
Whitehorn Cove,OK,35.9936,-95.2868,104057,0,0,0,0,0,0,0,0,0,0
Halfway,MD,39.6162,-77.7703,91707,0,0,0,0,0,0,0,0,0,0
Guymon,OK,36.6903,-101.4774,94254,0,0,0,0,0,0,0,0,0,0
Columbia City,IN,41.1612,-85.4855,56999,0,0,0,0,0,0,0,0,0,0
Gypsum,KS,38.7058,-97.4266,99570,0,0,0,0,0,0,0,0,0,0
Hopewell,NJ,40.3893,-74.7638,102820,0,0,0,0,0,0,0,0,0,0
Emden,IL,40.2982,-89.4851,118473,0,0,0,0,0,0,0,0,0,0
Beverly Hills,MI,42.522,-83.2423,99500,0,0,0,0,0,0,0,0,0,0
Serenada,TX,30.6948,-97.6959,116948,0,0,0,0,0,0,0,0,0,0
Dover,DE,39.161,-75.5202,98335,0,0,0,0,0,0,0,0,0,0
West Elkton,OH,39.5881,-84.5597,63212,0,0,0,0,0,0,0,0,0,0
Poyen,AR,34.3242,-92.642,82425,0,0,0,0,0,0,0,0,0,0
Liverpool,IL,40.3901,-90.0023,68093,0,0,0,0,0,0,0,0,0,0
Rialto,CA,34.1175,-117.3892,51338,0,0,0,0,0,0,0,0,0,0
Powell,TN,36.0358,-84.0296,116112,0,0,0,0,0,0,0,0,0,0
Flint Hill,MO,38.8627,-90.8724,74814,0,0,0,0,0,0,0,0,0,0
Godwin,NC,35.2134,-78.677,105015,0,0,0,0,0,0,0,0,0,0
Nordheim,TX,28.9239,-97.6141,97564,0,0,0,0,0,0,0,0,0,0
Westover Hills,TX,32.7437,-97.4123,58225,0,0,0,0,0,0,0,0,0,0
Paradise Valley,NV,41.4937,-117.547,102594,0,0,0,0,0,0,0,0,0,0
Summerville,OR,45.4897,-118.004,110832,0,0,0,0,0,0,0,0,0,0
Brucetown,VA,39.252,-78.0605,48338,0,0,0,0,0,0,0,0,0,0
Clayton,KS,39.7369,-100.1765,99874,0,0,0,0,0,0,0,0,0,0
Ailey,GA,32.1882,-82.5698,44099,0,0,0,0,0,0,0,0,0,0
Schenevus,NY,42.5497,-74.827,79479,0,0,0,0,0,0,0,0,0,0
Six Mile,SC,34.8082,-82.8154,61106,0,0,0,0,0,0,0,0,0,0
Mazeppa,MN,44.2737,-92.5403,118352,0,0,0,0,0,0,0,0,0,0
Lotsee,OK,36.1334,-96.2091,69785,0,0,0,0,0,0,0,0,0,0
Governors Club,NC,35.8437,-79.0454,57443,0,0,0,0,0,0,0,0,0,0
Kilgore,NE,42.9391,-100.9573,98117,0,0,0,0,0,0,0,0,0,0
Sedalia,KY,36.6437,-88.6049,49933,0,0,0,0,0,0,0,0,0,0
Murrayville,IL,39.5817,-90.2518,101684,0,0,0,0,0,0,0,0,0,0
Covel,WV,37.4907,-81.3195,113229,0,0,0,0,0,0,0,0,0,0
Springport,MI,42.3783,-84.6965,107759,0,0,0,0,0,0,0,0,0,0
Acampo,CA,38.1735,-121.2797,74905,0,0,0,0,0,0,0,0,0,0
Phillipstown,IL,38.1429,-88.0181,41729,0,0,0,0,0,0,0,0,0,0
Clearlake Oaks,CA,39.0218,-122.6593,118382,0,0,0,0,0,0,0,0,0,0
Wakarusa,IN,41.5336,-86.0137,74017,0,0,0,0,0,0,0,0,0,0
La Esperanza,TX,26.4313,-98.8923,68111,0,0,0,0,0,0,0,0,0,0
Campbell,CA,37.2802,-121.9539,106358,0,0,0,0,0,0,0,0,0,0
Caryville,FL,30.7753,-85.812,52289,0,0,0,0,0,0,0,0,0,0
Kellnersville,WI,44.2253,-87.8021,97505,0,0,0,0,0,0,0,0,0,0
Dresden,TN,36.279,-88.694,105226,0,0,0,0,0,0,0,0,0,0
Napaskiak,AK,60.7018,-161.7616,88984,0,0,0,0,0,0,0,0,0,0
Fisherville,PA,40.4726,-78.1699,68695,0,0,0,0,0,0,0,0,0,0
Old Fort,NC,35.6305,-82.1777,100002,0,0,0,0,0,0,0,0,0,0
Bloomingburg,NY,41.5519,-74.4436,95416,0,0,0,0,0,0,0,0,0,0
Rockport,WA,48.485,-121.6065,107396,0,0,0,0,0,0,0,0,0,0
Winfred,SD,44.0009,-97.3598,47645,0,0,0,0,0,0,0,0,0,0
Bamberg,SC,33.2995,-81.0323,62391,0,0,0,0,0,0,0,0,0,0
Cedar Grove,IN,39.356,-84.9372,77214,0,0,0,0,0,0,0,0,0,0
Moss Beach,CA,37.5184,-122.5036,77361,0,0,0,0,0,0,0,0,0,0
Indian River,MI,45.4235,-84.6236,106554,0,0,0,0,0,0,0,0,0,0
Rohnert Park,CA,38.3479,-122.6965,51485,0,0,0,0,0,0,0,0,0,0
Chili,WI,44.6296,-90.3583,84739,0,0,0,0,0,0,0,0,0,0
Pioche,NV,37.9519,-114.4434,56829,0,0,0,0,0,0,0,0,0,0
